,Date.Sampled,Address,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,PIN,Township Code,Neighborhood Code,Sale Price,Age,ZIP,Longitude,Latitude,Tract Median Income
1524,10/26/2020,75XX S CREGIER AVE,11.0,7.41,7.61,7.77,7.32,10.4,14.5,15.1,14.4,13.7,,20-25-304-012-0000,70.0,70080.0,,100.0,60649-3911,-87.5806725189146,41.7583046905287,47727.0
1525,12/6/2021,75XX S PAULINA ST,59.4,53.4,33.1,26.6,31.8,33.3,32.5,30.1,27.9,24.3,4.7,20-30-410-014-0000,72.0,72212.0,,73.0,60620-4452,-87.6656700267351,41.7562803520398,35274.0
1526,3/11/2020,75XX S SAINT LOUIS AVE,4.66,6.77,6.9,6.93,6.97,8.01,7.14,4.21,6.55,5.61,2.19,,,,,,,,,
1527,10/18/2021,75XX S WINCHESTER AVE,2.78,3.95,4.92,5.85,4.03,4.29,9.78,11.0,10.9,8.96,8.06,20-30-400-025-0000,72.0,72212.0,,93.0,60620-5220,-87.6724610824583,41.7569102441594,35274.0
1528,2/10/2022,75XX W HOWARD ST,3.41,4.0,4.67,4.39,5.06,5.26,9.59,14.3,14.6,14.5,3.7,09-25-400-053-0000,71.0,71361.0,,65.0,60631-4373,-87.8153078082223,42.0185075043332,95990.0
1529,5/19/2021,76XX S COLFAX AVE,5.7,7.9,9.0,8.5,8.6,14.0,20.0,19.0,18.0,18.0,,21-30-311-014-0000,70.0,70080.0,,97.0,60649-4215,-87.561032724645,41.7558515497703,31377.0
1530,3/9/2022,76XX S DR MARTIN LUTHER KING JR DR,4.7,6.2,9.6,9.9,10.0,10.0,10.0,10.0,9.6,8.8,4.3,,,,,,,,,
1531,10/15/2019,76XX S HERMITAGE AVE,5.56,5.59,4.74,5.03,4.9,10.4,14.9,14.1,12.8,13.1,3.35,20-30-417-010-0000,72.0,72212.0,,94.0,60620-4434,-87.666850698662,41.7549034741069,35274.0
1532,1/30/2020,76XX S HONORE ST,2.44,2.29,2.28,2.22,2.24,2.73,2.74,2.65,2.29,2.15,1.01,20-30-414-022-0000,72.0,72212.0,,95.0,60620-5216,-87.6699935947516,41.755441733589,35274.0
1533,10/1/2019,76XX S HOYNE AVE,8.95,11.2,13.9,15.9,16.9,18.8,19.2,18.8,17.9,16.6,5.95,20-30-304-024-0000,72.0,72212.0,,74.0,60620-5737,-87.6760761473816,41.7553414372408,35274.0
1534,11/19/2019,76XX S MAPLEWOOD ,4.19,4.82,5.37,5.4,5.28,5.29,7.53,6.51,6.44,7.31,2.46,,,,,,,,,
1535,7/30/2019,76XX S MARYLAND ,31.0,37.1,54.4,54.6,51.2,51.2,50.3,40.8,37.6,32.6,24.1,,,,,,,,,
1536,5/18/2021,76XX S MARYLAND AVE,9.02,18.3,26.8,27.0,31.5,34.5,34.3,30.1,27.1,26.3,,20-26-309-013-0000,70.0,70070.0,,132.0,60619-2506,-87.6037198142669,41.7555256051934,17292.0
1537,6/21/2016,76XX S MERRILL AVE,15.1,0.5,0.5,1.31,1.23,2.27,1.32,1.41,0.5,0.5,1.14,20-25-411-009-0000,70.0,70080.0,,107.0,60649-4132,-87.5720691356914,41.7560637387295,49413.0
1538,3/20/2019,76XX S RHODES ,6.24,5.16,11.6,14.2,10.2,7.37,6.64,7.23,7.12,6.46,2.03,,,,,,,,,
1539,2/3/2020,77XX S BISHOP ST,28.5,10.1,4.3,4.34,5.72,7.61,5.36,5.54,6.21,7.45,2.67,20-29-312-017-0000,72.0,72221.0,,100.0,60620-4127,-87.6607275623416,41.7535731273548,35224.0
1540,9/21/2021,77XX S HOMAN AVE,6.74,15.7,21.1,18.6,13.6,11.7,11.5,11.5,12.9,14.2,,19-26-409-064-0000,72.0,72200.0,,69.0,60652-1503,-87.7077031470671,41.7523501129401,62391.0
1541,3/28/2022,77XX S HOYNE AVE,7.87,11.4,8.54,7.42,8.88,14.5,16.9,16.1,15.8,13.8,12.2,20-30-309-024-0000,72.0,72212.0,,75.0,60620-5739,-87.6760298234321,41.7536082544181,35274.0
1542,1/25/2022,77XX S THROOP ST,1.9,1.5,4.5,3.8,7.0,9.3,11.0,15.0,25.0,34.0,41.0,20-29-315-030-0000,72.0,72221.0,,69.0,60620-3755,-87.655865857979,41.7530722637275,28014.0
1543,10/8/2021,77XX S TRIPP AVE,5.95,6.37,7.03,7.23,7.58,7.2,7.15,7.23,7.04,6.92,15.1,19-27-402-039-0000,72.0,72194.0,,61.0,60652-1210,-87.72705592094201,41.7525547362215,64659.0
1544,10/1/2019,77XX W BERWYN AVE,6.13,9.7,20.5,20.9,20.6,24.0,18.8,18.6,17.0,17.0,7.0,12-12-120-001-0000,71.0,71440.0,,68.0,60656-1654,-87.821641289186,41.9757188195801,75759.0
1545,1/20/2018,77XX W FARRAGUT AVE,29.0,33.6,53.6,66.5,52.7,41.1,40.9,33.9,32.4,30.8,4.02,12-12-123-001-0000,71.0,71440.0,,76.0,60656-1625,-87.8216484408738,41.974811560091,75759.0
1546,12/17/2019,77XX W HOOD AVE,3.4,5.19,9.23,9.96,11.9,13.0,13.5,13.9,14.1,13.3,7.26,12-01-120-029-0000,71.0,71440.0,,75.0,60631-3806,-87.82141871467,41.9907446177405,93778.0
1547,12/3/2021,77XX W VICTORIA ST,13.0,13.0,13.0,13.0,13.0,13.0,17.0,16.0,14.0,8.9,3.4,12-01-311-040-0000,71.0,71440.0,,78.0,60631-2293,-87.8215960925515,41.9849606299896,93778.0
1548,5/25/2021,78XX S BISHOP ST,1.7,1.2,1.3,1.2,1.3,1.2,1.3,1.2,1.3,1.2,,20-29-318-022-0000,72.0,72221.0,,67.0,60620-4165,-87.6606859341084,41.7515155032261,35224.0
1549,9/26/2019,78XX S CARPENTER ST,3.48,1.59,1.15,1.07,1.22,1.67,1.9,1.43,1.4,1.35,1.3,20-29-426-023-0000,72.0,72221.0,,110.0,60620-2921,-87.6504850019789,41.7517509722408,31233.0
1550,3/29/2017,78XX S EGGLESTON AVE,14.1,17.1,15.1,14.0,12.4,10.7,10.3,8.95,7.23,6.49,4.94,20-28-332-009-0000,72.0,72251.0,,94.0,60620-1065,-87.6351867246635,41.7520282251926,34657.0
1551,3/26/2016,78XX S JEFFERY BLVD,1.41,1.15,1.32,0.5,1.05,1.14,1.04,1.62,0.5,0.5,1.52,,,,,,,,,
1552,5/25/2019,78XX S RHODES ,7.64,11.6,12.1,13.0,12.9,12.6,13.5,14.3,22.4,30.1,33.1,,,,,,,,,
1553,2/23/2022,78XX S YATES BLVD,2.0,2.6,2.8,2.0,1.8,1.8,1.8,1.8,1.8,1.7,1.7,20-25-430-017-0000,70.0,70080.0,,122.0,60649-5108,-87.5666029113982,41.7532110816432,49413.0
1554,2/15/2022,78XX W SUMMERDALE AVE,9.2,90.0,25.0,29.0,24.0,19.0,17.0,16.0,15.0,17.0,16.0,12-12-116-055-0000,71.0,71440.0,,76.0,60656-1621,-87.8222267033008,41.9766138148074,75759.0
1555,10/2/2020,7915 S ALBANY AVE,9.62,14.5,16.3,19.8,22.5,23.7,23.2,23.9,22.8,21.5,,,,,,,,,,
1556,6/4/2018,79XX S CAMPBELL AVE,1.62,1.65,1.77,1.89,1.86,1.92,1.96,1.68,1.22,1.44,1.42,19-36-206-012-0000,72.0,72200.0,,71.0,60652-1718,-87.6849246777271,41.7494295742931,66886.0
1557,9/7/2021,79XX S CAMPBELL AVE,3.73,6.51,7.2,8.95,8.22,8.28,13.2,13.6,11.6,11.0,11.3,19-36-205-030-0000,72.0,72200.0,,75.0,60652-1719,-87.6856193575207,41.7490894231241,66886.0
1558,12/7/2018,79XX S CARPENTER ,5.37,5.79,5.74,6.55,7.29,7.41,8.48,9.46,9.81,10.5,10.6,,,,,,,,,
1559,12/13/2021,79XX S CONSTANCE AVE,0.79,1.4,1.4,2.1,3.0,4.0,2.0,0.89,0.97,0.78,0.68,20-36-103-024-0000,70.0,70080.0,185000.0,99.0,60617-1026,-87.5795610789983,41.7498823165081,46162.0
1560,2/6/2020,79XX S EVANS AVE,4.22,5.97,5.49,2.88,2.7,3.04,3.32,4.68,7.54,8.55,8.34,20-34-206-022-0000,70.0,70120.0,,97.0,60619-3907,-87.6067689079008,41.7502429676009,26508.0
1561,4/13/2017,79XX S KENWOOD AVE**,2.36,4.16,4.27,2.3,2.22,4.99,6.49,6.31,8.34,8.77,5.25,,,,,,,,,
1562,11/12/2016,79XX S KENWOOD AVE**,1.25,2.23,1.89,2.53,2.37,2.6,3.59,3.5,3.67,3.88,3.42,,,,,,,,,
1563,12/24/2019,79XX S KIMBARK AVE,4.73,6.56,7.78,9.1,7.99,10.2,10.0,12.9,10.6,10.3,9.07,20-35-202-012-0000,70.0,70080.0,,97.0,60619-3416,-87.5926749251386,41.7503693392176,42766.0
1564,7/25/2016,79XX S LASALLE DR,2.69,8.7,12.5,19.0,29.5,39.7,6.81,5.12,9.62,7.13,4.6,,,,,,,,,
1565,1/30/2020,79XX S MAPLEWOOD AVE,48.2,19.7,24.6,35.5,46.5,39.7,23.2,18.1,16.7,16.3,3.82,19-36-204-028-0000,72.0,72200.0,,72.0,60652-1740,-87.6868307021843,41.7487254192306,66886.0
1566,3/31/2022,79XX S RICHMOND ST,6.9,4.7,8.5,4.1,3.7,4.9,8.4,9.3,9.1,7.3,2.0,19-36-104-031-0000,72.0,72200.0,193000.0,71.0,60652-1612,-87.6966054944045,41.7487884686214,66886.0
1567,12/16/2019,79XX S WOODLAWN AVE,6.3,8.57,9.44,7.85,15.1,20.8,20.7,20.2,20.5,20.2,13.8,20-35-200-011-0000,70.0,70080.0,90000.0,116.0,60619-3305,-87.5950864358956,41.7500979515789,42766.0
1568,1/17/2019,7XX N LATROBE ,6.48,7.37,7.34,6.16,5.45,4.88,3.85,3.68,3.19,3.29,3.16,,,,,,,,,
1569,12/2/2021,7XX N LATROBE AVE,5.19,5.86,6.01,5.62,5.55,5.35,6.06,11.1,12.8,11.7,3.7,16-09-105-038-0000,77.0,77013.0,,18.0,60644-1227,-87.7571227078683,41.8933747389897,22905.0
1570,6/4/2021,7XX W 116TH ST,10.6,7.63,5.59,9.64,8.87,8.61,11.8,10.4,9.27,8.39,,25-21-304-025-0000,72.0,72330.0,,60.0,60628-5209,-87.6397547061373,41.6837267575827,36448.0
1571,6/24/2021,7XX W 129TH PL,12.0,12.0,13.0,13.0,13.0,17.0,122.0,28.0,29.0,29.0,,25-33-117-058-0000,72.0,72345.0,,69.0,60628-7421,-87.639928206769,41.6581125730456,39231.0
1572,11/4/2016,7XX W 74TH ST,9.33,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,
1573,1/24/2020,7XX W GORDON TER,0.78,0.26,0.23,0.22,0.21,0.23,0.21,0.22,0.19,0.24,0.2,14-16-304-051-0000,73.0,73060.0,,12.0,60613-2224,-87.6476912195543,41.9576704839655,69590.0
1574,9/23/2021,7XX W JUNIOR TR,8.01,8.68,4.74,4.16,11.4,4.11,3.12,3.21,4.11,1.95,0.5,,,,,,,,,
1575,12/10/2018,7XX W WRIGHTWOOD ,10.9,13.4,14.3,16.1,18.6,17.8,17.1,17.8,17.5,20.6,26.8,,,,,,,,,
1576,12/9/2021,7XX W WRIGHTWOOD AVE,4.68,5.66,5.98,5.84,6.66,7.26,10.4,12.4,15.2,18.2,21.5,14-28-312-004-0000,73.0,73063.0,,134.0,60614-4502,-87.6470605597302,41.9288662051406,92441.0
1577,9/21/2021,80XX S ALBANY AVE,6.8,4.69,4.04,4.68,4.99,6.3,8.08,8.31,9.69,15.1,18.8,19-36-110-013-0000,72.0,72200.0,,70.0,60652-2622,-87.6995161921486,41.7468251224991,66886.0
1578,12/7/2021,80XX S BENNETT AVE,7.14,6.52,7.86,8.36,8.53,9.39,10.5,12.9,37.5,50.5,48.4,20-36-109-012-0000,70.0,70080.0,,105.0,60617-1020,-87.5780096317353,41.74859251146,46162.0
1579,4/30/2016,80XX S CONSTANCE AVE,58.0,19.1,14.8,21.2,14.1,14.0,16.8,17.6,11.7,22.8,2.7,20-36-108-036-0000,70.0,70080.0,,98.0,60617-1028,-87.5795367062818,41.7482065313489,46162.0
1580,11/9/2016,80XX S JUSTINE ST,4.46,8.32,5.16,3.83,6.17,5.76,6.33,8.29,8.12,5.79,9.52,20-32-109-011-0000,72.0,72221.0,,108.0,60620-4324,-87.6618054415199,41.7474295487198,32955.0
1581,9/29/2021,80XX S KILPATRICK AVE,3.1,3.1,4.6,7.0,7.5,6.9,6.7,6.7,7.5,7.4,2.7,19-34-119-004-0000,72.0,72192.0,,66.0,60652-2060,-87.7386730084515,41.7462638552505,67765.0
1582,10/1/2019,80XX S KILPATRICK AVE,7.41,13.2,16.9,16.7,15.8,15.9,16.7,16.3,24.1,15.9,15.9,19-34-118-016-0000,72.0,72192.0,,66.0,60652-2026,-87.7381692492223,41.7472381023402,67765.0
1583,3/15/2022,80XX S LOOMIS BLVD,5.44,5.08,6.06,7.55,11.2,9.14,7.93,8.14,9.12,13.8,17.8,20-32-111-024-0000,72.0,72221.0,,105.0,60620-3828,-87.658874190119,41.7479111860981,32955.0
1584,9/6/2019,80XX S MERRILL AVE,3.31,4.7,4.52,7.16,4.38,7.26,8.05,7.97,7.66,7.03,2.77,20-36-210-028-0000,70.0,70080.0,,97.0,60617-1154,-87.5726253237453,41.748729113089,46162.0
1585,6/22/2021,80XX S PERRY AVE,6.2,7.5,9.2,9.4,9.0,8.2,6.9,5.8,5.1,4.8,,20-33-213-029-0000,72.0,72260.0,,106.0,60620-1247,-87.627304425679,41.7478548532325,39097.0
1586,6/16/2021,80XX S PRAIRIE AVE,7.0,3.8,3.8,4.0,9.0,13.0,9.5,7.9,8.4,7.8,,20-34-110-004-0000,70.0,70111.0,,60.0,60619-3607,-87.6176131161094,41.7487833180389,53594.0
1587,11/18/2019,80XX S WASHTENAW ,4.3,7.12,9.45,10.0,9.68,10.5,11.1,11.2,10.9,9.63,7.83,,,,,,,,,
1588,5/15/2018,81XX S ANTHONY AVE,8.94,10.6,23.4,37.5,42.6,40.5,34.4,28.3,22.2,18.3,16.4,20-36-113-010-0000,70.0,70080.0,,99.0,60617-1727,-87.5821756837298,41.7462986115802,44333.0
1589,2/8/2022,81XX S ARTESIAN AVE,4.4,5.2,4.5,7.3,6.1,5.3,5.3,5.3,6.0,6.4,6.3,19-36-223-005-0000,72.0,72200.0,,73.0,60652-2838,-87.6836831774021,41.7459903639972,66886.0
1590,6/10/2021,81XX S CALUMET AVE,9.2,7.6,17.0,11.0,12.0,12.0,12.0,13.0,12.0,13.0,,20-34-117-005-0000,70.0,70111.0,,100.0,60619-4821,-87.6159720211098,41.7469828628373,53594.0
1591,7/21/2021,81XX S CORNELL AVE,3.06,3.69,5.74,5.76,6.16,9.84,10.6,10.0,10.7,10.4,,20-36-112-039-0000,70.0,70080.0,,13.0,60617-1729,-87.583829672917,41.7466230751348,44333.0
1592,3/4/2016,81XX S EUCLID AVE,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20-36-117-008-0000,70.0,70080.0,,92.0,60617-1036,-87.5767662640708,41.7471558809814,46162.0
1593,10/22/2019,81XX S EVANS ,3.36,1.85,2.25,2.02,1.75,2.15,1.97,1.71,2.05,2.01,1.63,,,,,,,,,
1594,10/21/2016,81XX S HARVARD AVE,7.28,6.02,4.68,5.43,4.29,4.67,9.45,8.87,,,8.66,20-33-217-005-0000,72.0,72260.0,,94.0,60620-1708,-87.6326301213087,41.7467112267184,39097.0
1595,7/11/2019,81XX S HERMITAGE ,1.96,2.6,2.9,3.11,3.67,3.49,3.44,3.34,3.45,4.73,,,,,,,,,,
1596,9/13/2019,81XX S HOUSTON AVE,3.77,3.3,3.56,3.96,4.17,4.53,6.44,7.62,9.05,10.0,,21-31-222-048-0000,70.0,70100.0,,69.0,60617-1546,-87.5500353427683,41.7472887393187,35000.0
1597,7/26/2021,81XX S JEFFERY BLVD,4.99,8.25,7.29,9.3,8.57,16.3,28.0,31.2,27.8,22.9,,20-36-216-004-0000,70.0,70080.0,,97.0,60617-1040,-87.5755572890059,41.7474350506061,46162.0
1598,5/25/2021,81XX S JUSTINE ST,14.0,15.0,15.0,14.0,16.0,29.0,32.0,28.0,26.0,23.0,,20-32-116-026-0000,72.0,72221.0,,98.0,60620-4301,-87.6624632494444,41.7459485563118,32955.0
1599,5/28/2021,81XX S MANISTEE AVE,5.2,5.5,6.3,7.1,6.7,8.8,17.0,14.0,15.0,15.0,,21-31-123-015-0000,70.0,70100.0,,96.0,60617-1315,-87.5573103421606,41.7469296961661,27391.0
1600,1/21/2020,81XX S MARQUETTE AVE,4.39,4.78,5.88,6.96,6.15,7.72,12.7,16.4,12.8,11.9,10.6,21-31-121-021-0000,70.0,70100.0,,67.0,60617-1304,-87.5592195335603,41.7468293480211,27391.0
1601,7/28/2021,81XX S PAXTON AVE,9.05,7.72,7.46,4.44,3.97,3.88,4.13,4.67,4.27,4.84,,20-36-219-033-0000,70.0,70080.0,,84.0,60617-1160,-87.5713737253681,41.7468382536971,46162.0
1602,11/21/2019,81XX S PERRY ,2.08,1.99,1.56,1.49,1.49,1.49,1.54,1.57,1.54,1.56,1.03,,,,,,,,,
1603,9/9/2021,81XX S SPAULING AVE,5.39,5.38,5.53,6.8,11.8,14.1,14.4,14.3,14.1,12.6,7.4,,,,,,,,,
1604,4/1/2022,81XX W BALMORAL AVE,3.0,2.9,3.3,3.0,3.0,3.2,3.1,7.2,20.0,34.0,42.0,12-11-216-025-0000,71.0,71390.0,,49.0,60656-1520,-87.8304971768911,41.9778328162924,75759.0
1605,12/10/2021,81XX W BALMORAL AVE,3.2,3.1,3.8,11.0,17.0,15.0,17.0,15.0,9.6,6.6,2.7,12-11-216-028-0000,71.0,71390.0,,49.0,60656-1520,-87.8303217605994,41.9778357729602,75759.0
1606,2/10/2020,82XX S ANTHONY AVE,4.95,7.16,12.8,12.2,8.55,11.2,13.5,13.8,14.2,13.6,12.4,20-36-121-065-0000,70.0,70080.0,,61.0,60617-1764,-87.5798880091134,41.7446983393655,44333.0
1607,2/4/2020,82XX S BUFFALO AVE,2.76,5.09,6.94,17.5,15.3,8.5,9.96,12.7,6.47,3.56,2.56,21-32-102-027-0000,70.0,70140.0,,117.0,60617-1608,-87.5446324935159,41.7455490221094,35000.0
1608,2/10/2022,82XX S BUFFALO AVE,12.0,2.4,0.99,2.3,,,,,,,,21-32-103-004-0000,70.0,70140.0,,122.0,60617-1606,-87.5439317216935,41.7453524938516,35000.0
1609,9/30/2021,82XX S LOOMIS BLVD,1.39,1.55,1.48,1.17,,0.5,0.5,0.5,0.5,0.5,2.04,20-32-127-022-0000,72.0,72221.0,254900.0,99.0,60620-3931,-87.6587818403891,41.7444440324791,19660.0
1610,9/12/2019,82XX S LOOMIS BLVD,2.82,1.9,1.9,2.89,2.88,2.9,2.95,3.08,3.12,3.51,2.09,20-32-127-032-0000,72.0,72221.0,,98.0,60620-3931,-87.6587585166604,41.7435687892612,19660.0
1611,5/20/2021,82XX S PEORIA ST,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,20-32-229-010-0000,72.0,72222.0,,99.0,60620-3150,-87.6459328076141,41.7441361494669,31233.0
1612,9/9/2019,82XX S TROY ST,2.51,2.94,4.11,3.56,3.55,3.86,4.18,6.68,8.59,8.99,12.4,19-36-124-042-0000,72.0,72200.0,168000.0,68.0,60652-3444,-87.701367954224,41.7441997950807,66886.0
1613,1/22/2020,83XX S CALUMET AVE,3.48,3.83,3.65,3.51,3.18,3.18,6.65,10.2,9.92,9.22,2.42,20-34-305-012-0000,70.0,70111.0,,82.0,60619-4819,-87.6158347179857,41.7429001949562,53594.0
1614,11/21/2019,83XX S HERMITAGE ,3.04,5.66,5.52,5.55,6.94,13.2,15.3,13.9,13.8,13.2,8.88,,,,,,,,,
1615,11/3/2020,83XX S HOYNE AVE,8.0,11.1,10.2,5.56,5.41,5.15,4.57,4.05,4.64,5.24,,20-31-307-014-0000,72.0,72212.0,,82.0,60620-6029,-87.6750296726597,41.742152121339,42596.0
1616,9/21/2021,83XX S KOMENSKY AVE,4.44,4.3,5.05,5.01,5.6,6.61,6.41,7.12,9.18,9.83,11.4,19-34-407-038-0000,72.0,72193.0,,61.0,60652-3113,-87.7225090329539,41.7409163096916,68488.0
1617,3/25/2022,83XX S MARSHFIELD AVE,3.22,4.42,8.53,5.89,4.82,4.48,4.08,5.5,7.4,6.9,6.86,20-31-406-012-0000,72.0,72212.0,,97.0,60620-4609,-87.6640878027179,41.7418317159029,42596.0
1618,8/19/2021,83XX S OGLESBY AVE,1.34,1.67,2.29,2.29,2.86,3.54,3.43,3.29,3.3,2.23,1.41,20-36-406-014-0000,70.0,70080.0,,99.0,60617-1929,-87.566970140831,41.7433420770566,46162.0
1619,8/3/2018,83XX S PERRY AVE,16.4,12.1,12.9,12.5,16.2,19.5,20.3,24.3,24.3,19.7,4.03,20-33-402-031-0000,72.0,72282.0,,71.0,60620-1234,-87.6271617488842,41.7426775383715,39097.0
1620,8/3/2019,83XX S PRAIRIE ,2.25,2.64,4.08,4.17,4.53,5.04,4.35,4.17,8.26,11.3,10.7,,,,,,,,,
1621,2/26/2020,83XX S SANGAMON ST,17.6,10.4,8.27,8.2,10.8,16.4,26.8,41.9,32.8,26.6,19.5,20-32-405-016-0000,72.0,72223.0,280000.0,92.0,60620-3139,-87.647133892504,41.7419672026853,37628.0
1622,6/10/2019,83XX S SEELEY ,4.08,5.51,18.3,22.2,22.6,22.0,21.2,19.4,16.8,16.4,15.6,,,,,,,,,
1623,1/2/2020,83XX S WINCHESTER AVE,5.86,6.37,5.7,6.15,6.09,6.26,6.36,6.4,6.29,6.23,5.81,20-31-401-060-0000,72.0,72212.0,,68.0,60620-6039,-87.6713818383183,41.7418222516293,42596.0
1624,8/6/2019,84XX S BENNETT ,2.74,2.38,2.68,3.77,6.18,7.97,7.97,7.9,7.32,6.85,,,,,,,,,,
1625,6/7/2021,84XX S COLFAX AVE,3.7,4.1,3.6,4.0,5.2,5.0,6.5,7.0,7.6,8.7,,21-31-312-015-0000,70.0,70100.0,,112.0,60617-2035,-87.5608612530918,41.7414936194248,35845.0
1626,8/10/2021,84XX S DR MARTIN LUTHER KING JR DR,2.7,2.8,3.3,3.5,5.3,7.2,10.0,9.8,9.1,9.3,7.0,,,,,,,,,
1627,7/31/2019,84XX S DREXEL ,15.3,10.6,16.5,15.8,16.6,22.1,25.2,27.1,25.5,26.9,7.09,,,,,,,,,
1628,1/24/2022,84XX S DREXEL AVE,2.5,3.3,3.7,3.8,3.7,3.6,3.6,3.4,2.9,2.4,2.3,20-35-305-030-0000,70.0,70120.0,,98.0,60619-6299,-87.60288262279,41.7415245065391,28393.0
1629,8/23/2016,84XX S HERMITAGE AVE,9.46,11.4,11.4,11.9,12.4,13.0,12.8,12.0,12.2,11.6,11.0,20-31-411-027-0000,72.0,72212.0,,94.0,60620-4740,-87.667188463599,41.7407190333702,42596.0
1630,6/28/2021,84XX S KENWOOD AVE,14.3,15.9,12.8,12.3,15.2,14.0,21.4,31.9,30.9,26.1,,20-35-420-024-0000,70.0,70091.0,,65.0,60619-6438,-87.5911129980916,41.7411729373528,42766.0
1631,5/27/2021,84XX S MANISTEE AVE,130.0,32.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,20.0,,21-31-315-006-0000,70.0,70100.0,,104.0,60617-2052,-87.5572243889962,41.7422137098594,35845.0
1632,6/9/2021,84XX S MAY ST,5.7,7.7,12.0,14.0,14.0,15.0,18.0,15.0,13.0,14.0,,20-32-409-006-0000,72.0,72221.0,,99.0,60620-3318,-87.6519114323326,41.74078764527,37628.0
1633,12/23/2019,84XX S RHODES AVE,2.12,3.56,5.98,9.62,7.58,11.8,12.2,10.5,9.31,6.87,2.12,20-34-404-026-0000,70.0,70120.0,,97.0,60619-6019,-87.611871412993,41.740894083218,30100.0
1634,6/5/2017,84XX S ROCKWELL ST,2.81,3.24,3.52,3.53,4.2,10.0,18.4,22.2,20.6,17.5,15.0,19-36-406-051-0000,72.0,72230.0,299000.0,62.0,60652-3921,-87.6878480863032,41.7408305926235,95750.0
1635,10/17/2019,84XX S THROOP ,6.56,7.95,11.3,11.3,12.1,13.5,13.0,14.3,16.2,19.4,22.5,,,,,,,,,
1636,8/30/2016,85XX S DANTE AVE,6.54,7.33,9.07,9.96,11.8,12.2,11.8,17.4,20.0,20.9,20.4,20-35-409-040-0000,70.0,70080.0,,92.0,60619-6514,-87.5894561047955,41.7388133535832,42766.0
1637,12/30/2019,85XX S MARSHFIELD AVE,5.36,5.8,6.0,6.22,8.38,10.8,11.8,12.3,11.4,12.9,8.79,20-31-421-034-0000,72.0,72212.0,,95.0,60620-4753,-87.6646940494418,41.7382169234491,42596.0
1638,8/17/2018,85XX S MUSKEGON AVE,1.57,1.72,1.47,1.61,1.63,2.38,2.76,2.53,2.73,2.68,2.69,21-31-417-001-0000,70.0,70100.0,,79.0,60617-2548,-87.5547790336014,41.7408516733478,35845.0
1639,10/17/2019,85XX S PHILLIPS ,2.09,2.07,2.85,3.07,3.27,3.0,2.46,2.0,1.57,1.31,1.22,,,,,,,,,
1640,6/2/2021,85XX S VERNON AVE,6.78,9.18,10.4,9.05,8.25,9.14,23.0,29.8,28.4,23.8,,20-34-406-038-0000,70.0,70120.0,,85.0,60619-6013,-87.6134166288999,41.7386389806655,30100.0
1641,3/7/2020,85XX S WALLACE ST,5.83,8.74,10.2,10.6,11.6,12.8,12.9,13.1,12.2,11.5,10.9,20-33-313-019-0000,72.0,72282.0,,73.0,60620-2049,-87.6384781486906,41.7387476606305,30052.0
1642,10/8/2019,85XX W AGATITE AVE,11.4,13.0,13.0,14.1,17.1,22.0,28.3,25.1,24.3,24.3,20.4,12-14-105-024-0000,71.0,71390.0,,63.0,60656-4119,-87.8409168960004,41.9607886507465,52188.0
1643,4/1/2022,86XX S JEFFERY BLVD,5.67,10.3,10.9,11.4,12.5,11.6,10.3,9.79,8.32,6.78,,20-36-331-045-0000,70.0,70080.0,,73.0,60617-2942,-87.5760975751171,41.7385994829801,44333.0
1644,9/6/2019,86XX S KINGSTON AVE,7.13,8.46,8.94,9.76,13.2,16.5,25.8,34.8,35.4,34.6,23.9,21-31-327-007-0000,70.0,70100.0,,95.0,60617-2440,-87.5620308271597,41.7384010284594,39605.0
1645,6/3/2021,86XX S SAGINAW AVE,4.06,3.51,3.17,2.44,4.33,1.94,1.61,1.39,1.38,1.28,,21-31-328-030-0000,70.0,70100.0,55100.0,95.0,60617-2422,-87.5602951967112,41.7382167902046,35845.0
1646,7/1/2021,86XX S UNIVERSITY AVE,4.7,4.7,3.4,3.2,4.4,8.8,7.8,14.0,14.0,12.0,,20-35-319-029-0000,70.0,70091.0,,64.0,60619-6422,-87.5957591040229,41.7381491948038,42766.0
1647,6/1/2019,87XX S CONSTANCE ,2.03,2.47,3.4,3.78,3.73,5.68,16.6,15.9,14.4,14.0,5.61,,,,,,,,,
1648,1/28/2020,87XX S DORCHESTER AVE,7.43,7.8,8.94,8.34,8.47,9.47,21.8,24.8,25.2,26.2,15.1,25-02-205-016-0000,70.0,70080.0,,64.0,60619-7007,-87.5901958705373,41.7358449423603,45441.0
1649,6/30/2021,87XX S KENWOOD AVE,3.4,4.82,4.76,6.4,11.9,19.2,16.6,13.4,11.3,11.0,,25-02-204-043-0000,70.0,70080.0,,79.0,60619-7031,-87.5914044454833,41.7354692769308,45441.0
