,Date.Sampled,Address,HCluster,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,longitude,latitude,raw_address,place_id
1089,6/9/2021,"8491 S May St, Chicago, IL",2,3.48,3.83,3.65,3.51,3.18,3.18,6.65,10.2,9.92,9.22,2.42,-87.65252274534885,41.74005205,"{'house_number': '8446', 'road': 'South May Street', 'neighbourhood': 'New Auburn', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",156066371
1090,12/23/2019,"8471 S Rhodes Ave, Chicago, IL",1,3.04,5.66,5.52,5.55,6.94,13.2,15.3,13.9,13.8,13.2,8.88,-87.61175874814265,41.74078365,"{'house_number': '8440', 'road': 'South Rhodes Avenue', 'neighbourhood': 'Chatham', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156240522
1091,8/30/2016,"8575 S Dante Ave, Chicago, IL",2,3.22,4.42,8.53,5.89,4.82,4.48,4.08,5.5,7.4,6.9,6.86,-87.58921560713335,41.738874285334056,"{'house_number': '8554', 'road': 'South Dante Avenue', 'neighbourhood': 'Pierces Park', 'suburb': 'Avalon Park', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156309725
1092,12/30/2019,"8537 S Marshfield Ave, Chicago, IL",5,1.34,1.67,2.29,2.29,2.86,3.54,3.43,3.29,3.3,2.23,1.41,-87.66406276110013,41.7389,"{'house_number': '8515', 'road': 'South Marshfield Avenue', 'neighbourhood': 'South Englewood', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155711104
1093,8/17/2018,"8540 S Muskegon Ave, Chicago, IL",4,16.4,12.1,12.9,12.5,16.2,19.5,20.3,24.3,24.3,19.7,4.03,-87.55500160512256,41.739372307353165,"{'house_number': '8553', 'road': 'South Muskegon Avenue', 'neighbourhood': 'Cheltenham', 'suburb': 'South Chicago', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156666135
1094,6/2/2021,"8579 S Vernon Ave, Chicago, IL",3,17.6,10.4,8.27,8.2,10.8,16.4,26.8,41.9,32.8,26.6,19.5,-87.61287469393137,41.73938371486848,"{'house_number': '8525', 'road': 'South Vernon Avenue', 'neighbourhood': 'Chatham', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156094590
1095,3/7/2020,"8571 S Wallace St, Chicago, IL",2,4.08,5.51,18.3,22.2,22.6,22.0,21.2,19.4,16.8,16.4,15.6,-87.63870941702754,41.73850927936932,"{'house_number': '8539', 'road': 'South Wallace Street', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",156169027
1096,10/8/2019,"8585 W Agatite Ave, Chicago, IL",3,5.86,6.37,5.7,6.15,6.09,6.26,6.36,6.4,6.29,6.23,5.81,-87.84089781700455,41.96066083910779,"{'house_number': '8536', 'road': 'West Agatite Avenue', 'suburb': ""O'Hare"", 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60656', 'country': 'United States', 'country_code': 'us'}",144114329
1097,6/3/2021,"8631 S Saginaw Ave, Chicago, IL",2,2.7,2.8,3.3,3.5,5.3,7.2,10.0,9.8,9.1,9.3,7.0,-87.56005537803046,41.73800536156296,"{'house_number': '8636', 'road': 'South Saginaw Avenue', 'neighbourhood': 'Cheltenham', 'suburb': 'South Chicago', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",155978343
1098,7/1/2021,"8699 S University Ave, Chicago, IL",4,15.3,10.6,16.5,15.8,16.6,22.1,25.2,27.1,25.5,26.9,7.09,-87.5943180495519,41.737649623070254,"{'house_number': '8650', 'road': 'South University Avenue', 'residential': 'Marynook', 'suburb': 'Avalon Park', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156847110
1099,1/28/2020,"8724 S Dorchester Ave, Chicago, IL",3,9.46,11.4,11.4,11.9,12.4,13.0,12.8,12.0,12.2,11.6,11.0,-87.59082306808824,41.73622305000001,"{'house_number': '8718', 'road': 'South Dorchester Avenue', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156170229
1100,6/18/2021,"8876 S Bishop St, Chicago, IL",2,2.12,3.56,5.98,9.62,7.58,11.8,12.2,10.5,9.31,6.87,2.12,-87.6596234148295,41.7328866,"{'house_number': '8836', 'road': 'South Bishop Street', 'neighbourhood': 'Brainerd', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",156060783
1101,8/5/2021,"8851 S Cornell Ave, Chicago, IL",5,2.81,3.24,3.52,3.53,4.2,10.0,18.4,22.2,20.6,17.5,15.0,-87.58407610900353,41.73410165203168,"{'house_number': '8834', 'road': 'South Cornell Avenue', 'neighbourhood': 'Stony Island Heights', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156649085
1102,9/27/2019,"8866 S Cregier Ave, Chicago, IL",3,6.56,7.95,11.3,11.3,12.1,13.5,13.0,14.3,16.2,19.4,22.5,-87.58063087704632,41.73476405793534,"{'house_number': '8810', 'road': 'South Cregier Avenue', 'neighbourhood': 'Stony Island Heights', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156268151
1103,11/30/2019,"8833 S Dauphin Ave, Chicago, IL",1,5.36,5.8,6.0,6.22,8.38,10.8,11.8,12.3,11.4,12.9,8.79,-87.60201457326698,41.73422285,"{'house_number': '8820', 'road': 'South Dauphin Avenue', 'neighbourhood': 'Chatham', 'suburb': 'Burnside', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",155832766
1104,11/12/2016,"8849 S Eggleston Ave, Chicago, IL",2,1.57,1.72,1.47,1.61,1.63,2.38,2.76,2.53,2.73,2.68,2.69,-87.63493139820339,41.73380801733773,"{'house_number': '8817', 'road': 'South Eggleston Avenue', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155686396
1105,6/22/2021,"8888 S Elizabeth St, Chicago, IL",1,2.09,2.07,2.85,3.07,3.27,3.0,2.46,2.0,1.57,1.31,1.22,-87.6541596196848,41.7326115,"{'house_number': '8851', 'road': 'South Elizabeth Street', 'neighbourhood': 'Brainerd', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155571917
1106,9/14/2021,"8897 S Kenwood Ave, Chicago, IL",2,5.83,8.74,10.2,10.6,11.6,12.8,12.9,13.1,12.2,11.5,10.9,-87.59182671336444,41.733600382759285,"{'house_number': '8846', 'road': 'South Kenwood Avenue', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156532261
1107,8/16/2021,"8897 S Laflin St, Chicago, IL",1,11.4,13.0,13.0,14.1,17.1,22.0,28.3,25.1,24.3,24.3,20.4,-87.66044632457232,41.73319930037301,"{'house_number': '8825', 'road': 'South Laflin Street', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155576959
1108,9/12/2019,"8896 S Merrill Ave, Chicago, IL",5,7.13,8.46,8.94,9.76,13.2,16.5,25.8,34.8,35.4,34.6,23.9,-87.57234306712121,41.734724400000005,"{'house_number': '8816', 'road': 'South Merrill Avenue', 'neighbourhood': 'Pill Hill', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156249065
1109,4/17/2017,"8815 S PaXton Ave, Chicago, IL",3,2.03,2.47,3.4,3.78,3.73,5.68,16.6,15.9,14.4,14.0,5.61,-87.57049811915502,41.7346031,"{'house_number': '8823', 'road': 'South Paxton Avenue', 'neighbourhood': 'Pill Hill', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156377781
1110,1/22/2020,"8892 S Pleasant Ave, Chicago, IL",5,7.43,7.8,8.94,8.34,8.47,9.47,21.8,24.8,25.2,26.2,15.1,-87.674756,41.732231,"{'house_number': '8845', 'road': 'South Pleasant Avenue', 'suburb': 'Beverly', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155867603
1111,7/12/2021,"8889 S Wood St, Chicago, IL",1,150.0,29.0,16.0,28.0,14.0,12.0,13.0,19.0,18.0,17.0,2.8,-87.66807688879886,41.7322497,"{'house_number': '8860', 'road': 'South Wood Street', 'suburb': 'Auburn Gresham', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155415166
1112,9/3/2019,"8982 S Crandon Ave, Chicago, IL",3,6.0,32.7,15.5,14.1,6.8,5.92,5.19,4.98,4.76,6.17,4.3,-87.56822169116482,41.73316690773592,"{'amenity': 'Hoyne Elementary School', 'house_number': '8905', 'road': 'South Crandon Avenue', 'neighbourhood': 'Pill Hill', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",162874593
1113,12/10/2019,"8993 S Jeffery Blvd, Chicago, IL",5,1.87,3.48,2.78,3.92,8.61,4.78,5.72,4.93,5.32,4.94,5.02,-87.57573163516759,41.73302720401863,"{'highway': 'Jeffery & 89th Street', 'road': 'South Jeffery Boulevard', 'neighbourhood': 'Stony Island Heights', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",49284677
1114,10/14/2016,"8988 S Oakley Ave, Chicago, IL",1,12.3,10.1,9.44,10.2,9.64,13.3,17.0,15.5,21.4,29.9,24.5,-87.68002278859035,41.73045891590167,"{'house_number': '8948-8950', 'road': 'South Oakley Avenue', 'suburb': 'Beverly', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",156197584
1115,2/17/2022,"8958 S Paulina St, Chicago, IL",2,6.38,6.6,6.42,8.05,12.1,12.1,14.5,15.7,16.4,18.1,20.0,-87.665056465172,41.7307372,"{'house_number': '8945', 'road': 'South Paulina Street', 'neighbourhood': 'Brainerd', 'suburb': 'Washington Heights', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155466322
1116,12/17/2021,"811 E 48Th St, Chicago, IL",1,4.14,3.44,3.57,3.66,4.77,3.99,4.13,4.46,4.95,5.32,18.4,-87.60472297284485,41.807654527770936,"{'house_number': '4800', 'road': 'South Drexel Boulevard', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",155859612
1117,5/20/2021,"822 E 89Th St, Chicago, IL",2,3.04,3.16,3.57,3.94,3.58,4.07,8.64,14.9,14.0,12.2,7.76,-87.60354733333334,41.733096777777774,"{'house_number': '826', 'road': 'East 89th Street', 'neighbourhood': 'Garden Homes', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156191729
1118,6/30/2017,"874 N Campbell Ave, Chicago, IL",1,10.7,7.61,7.36,8.23,7.91,8.66,7.38,8.15,8.16,13.5,18.1,-87.68945176884316,41.89717394235984,"{'house_number': '850', 'road': 'North Campbell Avenue', 'neighbourhood': 'Ukrainian Village', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60647', 'country': 'United States', 'country_code': 'us'}",156123851
1119,12/3/2019,"853 N Lockwood Ave, Chicago, IL",3,2.3,3.06,2.63,2.54,3.27,3.49,3.4,3.63,4.13,3.57,2.7,-87.75820060495604,41.89642571490271,"{'house_number': '850', 'road': 'North Lockwood Avenue', 'police_beat': 'Beat 2532', 'suburb': 'Austin', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60639', 'country': 'United States', 'country_code': 'us'}",143349327
1120,10/15/2021,"819 S Ada St, Chicago, IL",3,5.16,5.62,7.04,8.11,10.9,12.1,11.7,11.6,16.5,28.2,21.6,-87.66003796087047,41.87082213299173,"{'house_number': '822', 'road': 'South Ada Street', 'neighbourhood': 'University Village/Little Italy', 'suburb': 'Near West Side', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60607', 'country': 'United States', 'country_code': 'us'}",155649602
1121,5/29/2018,"845 W Lill Ave, Chicago, IL",2,2.36,3.9,3.66,3.03,4.15,4.15,3.65,3.6,3.63,3.33,2.03,-87.65058935219498,41.9283329,"{'house_number': '842', 'road': 'West Lill Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",156073981
1122,7/10/2017,"844 W Lill Ave, Chicago, IL",1,1.33,1.69,1.74,1.82,2.39,2.82,3.02,5.94,7.28,6.85,5.26,-87.64968145353134,41.928365150000005,"{'house_number': '818', 'road': 'West Lill Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155671253
1123,7/31/2018,"843 W Lill Ave, Chicago, IL",2,2.0,1.9,2.45,2.77,2.7,2.99,3.54,4.11,4.42,4.1,4.53,-87.65031273621216,41.92807080080864,"{'house_number': '839', 'road': 'West Lill Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155656219
1124,11/2/2016,"879 W Lill Ave, Chicago, IL",5,7.75,12.5,20.1,26.5,29.8,33.2,38.0,51.4,20.8,48.8,38.5,-87.65093575588126,41.9282233990608,"{'house_number': '852', 'road': 'West Lill Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155679343
1125,3/7/2017,"873 W Lill Ave, Chicago, IL",2,3.07,3.07,3.99,3.49,3.64,5.37,8.22,14.8,16.6,16.6,13.3,-87.65132207655665,41.92796105,"{'house_number': '863', 'road': 'West Lill Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155713781
1126,1/2/2019,"846 W Lill Ave, Chicago, IL",5,7.83,9.68,17.2,18.7,18.1,16.5,14.0,13.6,14.1,15.4,18.0,-87.64966646456577,41.92824682852671,"{'house_number': '818', 'road': 'West Lill Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155671253
1127,11/18/2021,"899 W Willow St, Chicago, IL",2,15.2,15.6,16.8,19.3,15.0,12.8,17.8,28.0,34.2,39.4,17.9,-87.64872899369584,41.91373878474932,"{'house_number': '1730-1732', 'road': 'North Halsted Street', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155675293
1128,8/18/2021,"9017 S Carpenter St, Chicago, IL",2,5.53,5.96,7.0,7.2,7.3,6.93,5.47,6.15,14.1,16.6,8.3,-87.64961953266544,41.729327300097886,"{'house_number': '9038', 'road': 'South Carpenter Street', 'suburb': 'Washington Heights', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",155951621
1129,8/12/2021,"9018 S Cregier Ave, Chicago, IL",4,3.1,1.8,1.8,1.7,2.0,1.7,1.5,1.5,1.2,1.0,0.91,-87.58054819873674,41.73120014925925,"{'house_number': '9008', 'road': 'South Cregier Avenue', 'neighbourhood': 'Stony Island Heights', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",155869341
1130,11/30/2021,"9013 S Kingston Ave, Chicago, IL",3,6.89,7.29,7.75,8.03,8.93,11.9,16.3,16.5,14.9,12.3,7.73,-87.56232299509612,41.73103951263489,"{'house_number': '9020', 'road': 'South Kingston Avenue', 'neighbourhood': 'South Chicago Heights', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156250122
1131,8/16/2021,"9091 S PaXton Ave, Chicago, IL",1,8.88,12.3,9.44,8.96,8.65,9.05,14.0,19.7,23.7,26.9,11.2,-87.57038567292716,41.7304723,"{'house_number': '9041', 'road': 'South Paxton Avenue', 'neighbourhood': 'Pill Hill', 'suburb': 'Calumet Heights', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156464908
1132,1/6/2017,"9166 S Bell Ave, Chicago, IL",3,56.4,8.63,6.97,6.28,5.78,4.99,4.52,4.8,4.94,4.85,3.36,-87.67850140262604,41.72728990263352,"{'house_number': '9131', 'road': 'South Bell Avenue', 'suburb': 'Beverly', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155838879
1133,5/17/2021,"9195 S Cottage Grove Ave, Chicago, IL",4,2.76,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-87.60474602714275,41.72892059944626,"{'tourism': 'Admiral Motel', 'house_number': '9118', 'road': 'South Cottage Grove Avenue', 'neighbourhood': 'Chatham', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60619', 'country': 'United States', 'country_code': 'us'}",156232475
